pubchem_cid,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,Molecular_weight,LogP,Number_of_HBA_1,Number_of_HBA_2,Number_of_HBD_1,Number_of_HBD_2,Number_of_acidic_groups,Number_of_aliphatic_OH_groups,Number_of_basic_groups,Fraction_of_rotatable_bonds,Number_of_heavy_bonds,Number_of_heterocycles,Number_of_hydrophobic_groups,MolarRefractivity,Number_of_bonds,Number_of_NO2_groups,Number_of_SO_groups,Number_of_OSO_groups,Number_of_SO2_groups,PolarSurfaceArea,Geometrical_diameter,Geometrical_radius,Geometrical_shape_coefficient,Kier_shape_1,Kier_shape_2,Zagreb_group_index_1,Zagreb_group_index_2,Ncharges,C,H,N,O,RNH2,R2NH,R3N,ROPO3,ROH,RCHO,RCOR,RCOOH,RCOOR,ROR,RCCH,RCN,RINGS,AROMATIC,F,Cl,Br,S,P,B,I,K,Sb,Hg,Pt,V,Zn,Cr,Se,As,abonds,atoms,dbonds,logP,nF,sbonds,tbonds
1123,3.602196822,125.8703336,5.914213562,3.663522298,4.480018879,3.060660172,1.712830944,3.321996252,1.074713565,2.646790427,0.37580489,1.127414669,0.148929673,0.446789018,10.11812686,8.417796984,0,12.29761001,0,0,0,0,0,0,10.28641735,125.0146641,1.571428571,2,2,1,-0.13,7,118.093,18.14170945,6.87,2.247742509,5.87,42.07271985,9.706805556,0.329369341,9.706805556,0.265602241,0.028935185,0.265602241,-3.799189815,-0.329369341,-1.1671,25.47,125.149,3,4,0,0,0,0,0,0,3,2,5,0,2,0,0,0,44,5.733667477,0,0,0,10.11812686,0,4.552749874,0,8.417796984,0,0,0,6.544756406,5.752853607,0,12.97054686,10.11812686,0,0,5.733667477,0,12.29761001,0,0,0,5.733667477,0,0,0,25.26815687,10.11812686,0,0,0,0,0,0,80.39,0,-3.799189815,0,0,0,0,0,0,27.32347222,4.392384259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45569909,125.1489996,2.669,9,3,2,1,1,0,0,0.333333333,6,0,0,34.1873,13,0,0,0,2,93.22,6.05655225,0.982777753,5.162687578,7,2.34375,63,60,0,2,7,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0.614,0,11,0
1130,2.230916754,553.0055933,13.12095586,10.55047382,11.3669704,8.613392203,5.767563959,6.64721677,4.161049815,5.100369866,2.854594441,3.998537331,1.766777834,2.750856101,0,0,0,6.606881965,24.6078453,11.25737949,4.877147194,17.53362945,19.35801367,14.53505669,10.84019487,265.1117586,1.444444444,2.222222222,2.888888889,0.416666667,-1.53,18,248.226,14107.47883,12.91482176,5.409528799,2.651003107,109.956611,8.975182843,0.395995931,8.975182843,0.224995997,0.177713322,0.224995997,0.177713322,-0.395995931,0.60774,70.3242,265.362,3,5,0,0,0,0,2,2,5,2,6,0,4,0,0,0,96,10.84019487,11.64226728,12.2386844,5.510539274,0,0,0,9.967957042,4.567099648,0,11.33678588,6.9237372,26.14828436,10.44059869,2,9.673627043,17.15464866,0,9.967957042,0,26.81305243,12.34054944,33.66631402,0,0,10.30076712,5.817862778,0,11.33678588,21.6813664,12.96557803,13.8474744,21.95893118,11.70738285,0,0,0,75.91,0,1.650330189,0,0,0,0,0,0,2.111157407,36.90517907,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.794127326,265.3619972,4.2833,21,5,2,1,0,1,0,0.210526316,19,2,0,91.3766,36,0,0,0,0,104.15,11.7848488,0.972928183,11.11276331,14.4099723,6.437869822,177,174,1,12,17,4,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,35,0,1.1889,0,25,0
1174,3.077660438,171.8981139,5.983127663,3.94355492,3.94355492,3.7876937,1.998241346,1.998241346,1.214839599,1.214839599,0.628162173,0.628162173,0.339192833,0.339192833,6.01046484,0,0,5.879988336,0,0,12.26321064,0,0,9.967957042,10.21305479,112.0272774,1.375,2.125,2.5,0,-1.32,8,108.056,64.0524865,4.829700599,1.651203466,0.841205377,45.45916659,8.501944444,0.493114411,8.501944444,0.316651301,0.224537037,0.316651301,-0.412037037,-0.493114411,-0.1122,25.3616,112.088,2,4,0,0,0,0,1,1,4,2,4,0,0,0,0,0,42,10.21305479,0,0,5.879988336,0,6.01046484,0,4.983978521,4.983978521,0,0,0,12.26321064,0,1,10.21305479,0,0,9.967957042,0,0,0,12.26321064,0,11.89045318,0,0,11.89045318,0,20.18101183,0,0,0,12.26321064,0,0,0,66.24,0,0,0,0,0,0,0,0,0,25.33333333,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490962458,112.0879979,-0.2624,6,2,2,2,0,0,0,0,8,1,0,31.7228,12,0,0,0,0,65.72,5.105055794,1.007368419,4.067714749,6.125,2.52,56,60,0,4,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,2,-0.9368,0,4,0
1175,3.183503281,582.7396316,8.715178471,5.724744871,5.724744871,5.664703798,3.112372436,3.112372436,2.237372436,2.237372436,1.419717254,1.419717254,0.957754033,0.957754033,16.93875369,14.38361155,0,11.16387794,0,0,0,0,4.983978521,14.95193556,0,168.02834,0.75,1.333333333,2,0,-2.05,12,164.08,696.0872335,6.647233169,1.968873835,0.797017191,63.46573832,10.94717593,0.326879715,10.94717593,0.326879715,0.041296296,0.299798224,-0.650231481,-0.299798224,-1.7672,40.1608,168.112,4,7,0,0,0,0,2,2,3,4,7,0,0,0,0,0,62,0,11.16387794,0,0,5.559266895,11.3794868,24.73045127,9.589074368,0,0,0,0,0,0,2,0,11.16387794,0,19.93591408,0,0,0,31.32236524,0,0,16.93875369,0,0,0,19.93591408,0,0,0,14.38361155,0,11.16387794,0,114.37,0,0,0,0,0,0,0,0,0,39.33333333,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372907784,168.1119971,-0.9104,7,3,4,4,0,0,0,0,13,2,0,44.0116,17,0,0,0,0,114.37,6.895453591,1.007801845,5.842072799,8.591715976,3.047091413,84,99,0,5,4,4,3,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,3,-1.7672,0,4,0
1212,2.338279241,518.1391027,12.46625533,9.083854018,9.083854018,8.014873884,4.884986878,4.884986878,3.834706019,3.834706019,2.547634473,2.547634473,1.37924596,1.37924596,11.50823054,4.794537184,0,0,11.38785599,5.563451492,6.9237372,24.26546827,0,20.62413381,10.84019487,233.0912746,1.411764706,2.058823529,2.529411765,0.2,-2.28,17,222.143,9514.956808,11.21271928,3.945471991,1.996948717,96.65243529,10.97155959,0.479625442,10.97155959,0.32754448,0.515022676,0.32754448,-1.404569397,-0.479625442,0.1252,58.7889,233.231,4,7,0,0,0,1,1,2,5,3,7,0,3,0,0,0,88,10.84019487,5.538925252,5.824404498,0,0,5.969305288,0,9.893218992,0,5.098681808,24.26546827,22.91395888,5.563451492,0,2,9.901064579,5.969305288,0,20.62413381,5.733667477,12.46266245,0,29.82891977,0,11.38785599,5.733667477,0,0,0,31.69996649,10.33346244,0,12.48718869,24.26546827,0,11.38785599,0,117.78,0,0,0,0,0,0,0,0,0,46.41666667,1,0,0,0,0,4,1,0,1,1,1,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.69281847,232.222996,2.6978,14,5,2,2,5,0,0,0.166666667,18,1,0,68.0904,28,0,0,0,0,122.23,10.47310023,0.97781157,9.710755071,13.43209877,5.325443787,139,152,0,10,11,5,2,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,1,0.8255,0,17,0
1400,2.351351226,793.8856671,15.19830613,12.752956,12.752956,9.876028663,6.944474108,6.944474108,6.254772146,6.254772146,3.454428402,3.454428402,2.35577434,2.35577434,0,0,0,5.538925252,5.817862778,22.29078092,11.89077157,0,4.681802935,61.92837411,10.83234929,281.1640456,1.047619048,1.714285714,2.333333333,0.3125,-2.43,21,262.211,64999.57608,13.5483636,4.547589564,2.243746904,123.3812925,6.076435028,0.382964555,6.076435028,0.163970357,0.178580995,0.163970357,-0.178580995,-0.382964555,3.13892,84.9044,281.363,2,5,0,0,0,1,2,3,5,1,5,0,1,0,0,0,108,5.733667477,17.83911085,5.647177221,0,0,0,0,14.64975998,5.098681808,0,29.82891977,27.6949488,5.563451492,10.92514947,3,0,16.85126421,0,19.74844179,0,33.23387405,5.733667477,36.15623984,0,11.25737949,5.733667477,5.817862778,0,0,19.74844179,5.538925252,6.9237372,26.33466309,30.59278835,0,22.29078092,0,69.62,0,0,0,0,0,0,0,0,1.912265684,42.33773432,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743611625,281.362995,6.5819,23,5,1,0,0,0,0,0.086956522,23,2,0,105.5898,42,0,0,0,0,69.62,11.7878843,1.01087121,10.66111387,15.87901701,5.893877551,209,216,0,16,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,40,0,3.7201,0,26,0
1401,1.902867448,1200.778186,27.70853153,23.64299129,23.64299129,18.14904147,13.11962836,13.11962836,10.08221158,10.08221158,6.030158843,6.030158843,4.006771576,4.006771576,5.538925252,4.794537184,0,6.031114512,34.47585444,49.97034458,0,26.48280572,38.9703128,44.66570698,14.45770443,523.3270882,0.973684211,1.657894737,2.263157895,0.5,-3.66,38,482.354,172117059.3,28.90424541,13.22920962,8.173431062,225.1012703,12.79498439,0.496601684,12.79498439,0.320323388,0.360122171,0.320323388,-0.411874589,-0.496601684,5.1629,153.2921,523.682,3,10,0,0,0,1,2,3,8,3,10,0,12,0,0,0,206,25.00721285,17.31688644,5.647177221,5.948339281,0,6.031114512,5.316788604,14.76249423,4.983978521,0,13.8474744,77.00967676,35.296568,14.21959508,3,14.26826309,28.83071801,0,25.1686339,0,52.9992545,51.03219791,30.46231185,0,22.62592665,25.42409172,16.56073924,11.49902367,0,71.82050576,0,0,47.46032924,30.46231185,0,22.16030442,0,113.53,0,0,0,0,0,0,0,0,0,81.75,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0.278987845,523.6819903,14.0211,50,9,4,4,0,0,1,0.375,40,2,0,197.8779,81,0,0,0,0,114.73,18.6659783,0.996429058,17.7328723,32.51375,15.85190083,407,399,0,28,41,7,3,0,3,1,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,79,1,5.6998,0,63,0
1645,3.069899266,257.5379489,7.560477932,5.372349906,5.372349906,4.698377303,2.852841619,2.852841619,1.989713562,1.989713562,1.171145138,1.171145138,0.691937797,0.691937797,5.907179729,4.794537184,0,0,11.25083777,0,0,24.26546827,0,0,11.46733495,136.0636629,1.4,2.1,2.5,0,-1.51,10,128.09,178.1927874,6.60778563,2.389632707,1.253904639,58.63764873,10.51981481,0.39870878,10.51981481,0.248272691,0.444444444,0.248272691,-0.451574074,-0.39870878,0.3677,39.3723,136.154,4,3,0,0,0,1,0,1,2,2,3,0,1,0,0,0,52,11.46733495,0,0,5.907179729,0,0,4.794537184,0,0,0,6.066367068,18.19910121,11.25083777,0,1,4.794537184,11.594566,0,0,5.733667477,0,5.733667477,29.82891977,0,0,11.46733495,5.687386275,0,0,5.907179729,0,0,10.35798868,24.26546827,0,0,0,69.11,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547342265,136.1539974,2.998,11,3,2,0,0,0,0,0.1,10,0,0,47.0201,18,0,0,0,0,69.11,7.577272355,1.009902303,6.502975614,8.1,3.408284024,82,84,0,7,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,1,1.6492,0,11,0
1697,1.781738976,874.9351036,17.22540387,13.24469981,13.24469981,12.20350994,7.884316034,7.884316034,5.708674771,5.708674771,3.979595752,3.979595752,2.773996429,2.773996429,0,9.589074368,0,11.81435946,11.12690298,22.7495451,0,12.13273414,60.66367068,15.95036581,0,329.1164267,0.6,1,1.4,0,-3.6,25,314.239,872353.249,14.95872077,6.126706885,2.948323202,144.2422754,11.97007357,0.353809306,11.97007357,0.258504528,0.372802973,0.258504528,-0.372802973,-0.353809306,4.0574,97.6881,329.359,3,5,0,1,1,3,0,3,4,3,5,0,4,0,0,0,122,10.63357721,0,0,0,11.81435946,0,14.90586297,0,0,0,36.39820241,36.39820241,11.37477255,22.50167553,4,9.589074368,34.56390456,0,5.316788604,0,0,10.63357721,83.9233078,0,0,15.95036581,22.7495451,0,0,11.81435946,0,0,20.71597735,72.79640482,0,0,0,70.23,0,0,0,0,0,0,0,0,0,58.83333333,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631443112,329.3589929,6.6508,20,3,3,3,0,0,0,0.142857143,28,1,0,110.3444,43,0,0,0,0,70.23,11.29484305,1.014507066,10.13333108,18.36734694,8.347140039,209,240,0,20,15,3,2,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,40,2,4.5322,0,23,0
1893,2.818906953,434.8990384,8.552041764,6.020324849,6.020324849,5.7876937,3.353252927,3.353252927,2.368477709,2.368477709,1.651378015,1.651378015,1.105395847,1.105395847,4.923311049,10.11431827,0,5.687386275,5.516700718,5.386224214,6.066367068,18.32957771,0,10.19736362,0,163.0381764,1.5,2.333333333,3.083333333,0,-1.91,12,158.096,938.0811359,6.778847132,2.297993724,0.833392447,67.16330534,10.47064815,0.294353562,10.47064815,0.294353562,0.060185185,0.271141807,-0.430046296,-0.271141807,1.4711,42.7481,163.136,1,5,0,0,0,1,1,2,3,1,5,0,1,0,0,0,60,0,5.516700718,0,0,5.687386275,0,15.21300008,0,5.098681808,0,12.13273414,0,11.45259128,11.12015462,2,4.923311049,16.59031121,0,10.19736362,0,0,0,34.51026305,0,0,0,5.687386275,0,0,15.12067467,0,10.11431827,0,24.39594478,0,10.90292493,0,71.82,0,0,0,0,0,0,0,0,0,34.5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510666528,163.1359969,2.1773,7,1,1,1,0,0,0,0.076923077,13,1,0,47.9388,18,2,0,0,0,71.82,6.481487802,1.015607781,5.381880804,8.591715976,3.395061728,87,99,2,7,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,1,1.9943,0,7,0
1923,2.913161164,378.7244463,7.681798276,5.858528806,5.858528806,5.377010098,3.404771222,3.404771222,2.352259833,2.352259833,1.611419382,1.611419382,1.088109167,1.088109167,0,5.106527395,0,5.749511833,5.516700718,5.386224214,0,18.32957771,18.19910121,4.983978521,0,145.0527638,1.090909091,1.909090909,2.727272727,0,-1.57,11,138.105,505.7637346,6.160248408,2.234974333,0.923217269,64.12694938,9.308703704,0.505666646,9.308703704,0.14129788,0.238981481,0.14129788,0.238981481,-0.505666646,1.9404,43.4078,145.161,1,2,0,0,0,1,1,2,2,1,2,0,0,0,0,0,54,5.106527395,11.26621255,0,0,0,0,4.983978521,0,0,0,18.19910121,12.13273414,11.58306779,0,2,5.106527395,10.90292493,0,4.983978521,0,0,0,36.52867891,0,5.749511833,0,0,5.749511833,0,10.09050592,0,0,0,36.52867891,0,10.90292493,0,33.12,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.614103357,145.1609968,2.2805,9,2,1,1,0,0,0,0,12,1,0,51.503,19,0,0,0,0,33.12,7.126633524,0.978494242,6.283265675,7.638888889,3.1640625,89,99,0,9,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,1.9404,0,8,0
1973,1.613402876,1208.13927,20.50142475,16.12421056,17.7102071,14.68667319,9.651776839,10.44477511,7.027413522,7.943089051,5.147670517,5.640922156,3.636510734,4.035749141,0,0,0,0,11.46504,64.36436572,6.327320075,0,48.66141305,35.78178919,15.45450895,462.0803713,0.966666667,1.833333333,2.6,0.181818182,-3.1,30,444.187,12147524.27,18.89882699,7.965366739,3.594958308,181.6406025,6.192723639,0.383013548,6.192723639,0.165369253,0.41186654,0.165369253,0.41186654,-0.383013548,3.9351,121.1444,463.339,2,7,0,1,1,1,3,4,7,1,8,0,3,0,1,1,150,15.37044016,17.96304563,5.647177221,0,0,0,0,19.93591408,0,0,28.06267803,41.45873833,29.32252739,24.29391614,5,4.736862954,38.59907089,0,19.93591408,0,0,36.93685395,59.46145264,0,22.38428247,10.63357721,11.63572556,0,15.9299439,46.23919082,4.736862954,0,0,59.46145264,0,33.41768391,0,90.05,0,0,0,0,0,0,0,0,0.98468877,58.71581108,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.492446962,463.338992,8.7739,26,7,1,0,0,0,0,0.088235294,34,4,0,137.591,53,0,0,0,0,90.05,15.37926748,1.009058744,14.24120134,21.82525952,9.868055556,265,294,0,22,19,6,1,0,0,1,0,0,0,0,0,0,1,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,49,0,4.5813,0,30,0
1986,2.938691459,422.3524683,10.06047793,6.513018913,8.146012074,5.892865416,3.03274577,5.395561829,2.099317642,4.811973694,0.932817186,3.081509512,0.525847365,1.905360262,10.02329115,13.21233417,0,15.37839389,11.33678588,0,6.9237372,0,0,15.51415222,5.138973738,221.9881321,1.538461538,2.153846154,2.538461538,0.25,-1.06,13,216.203,682.1272768,10.02375209,3.358498923,2.716736278,78.02145102,10.7049778,0.300746254,10.7049778,0.266853747,0.107893519,0.266853747,-3.82417517,-0.300746254,-0.8561,45.5859,222.251,3,7,0,0,0,0,1,1,6,2,9,0,2,0,0,0,72,5.316788604,0,0,15.37839389,10.02329115,0,4.794537184,13.55677072,0,10.19736362,11.33678588,0,6.9237372,0,1,13.21233417,32.39881524,0,10.19736362,5.138973738,11.26339288,5.316788604,0,0,0,10.45576234,5.13155848,0,11.33678588,24.52234033,14.81782834,0,6.9237372,4.339655681,0,0,0,115.04,0,-3.123156652,0,0,0,0,0,0,21.08703893,25.28611772,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.631858693,222.2510002,2.0803,13,8,2,1,0,0,0,0.230769231,13,1,0,51.2752,19,0,0,0,2,151.66,9.551164537,1.015018637,8.40984154,11.07692308,4.022160665,92,93,0,4,6,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,19,3,0.998,0,11,0
2017,2.332327831,768.0192152,13.40541292,10.68137082,10.68137082,9.185871848,6.200537669,6.200537669,4.414033055,4.414033055,3.122056377,3.122056377,2.228608578,2.228608578,0,0,0,0,17.98165451,27.5553617,0,0,43.32193961,4.983978521,16.20419791,253.1215121,1,1.842105263,2.631578947,0.133333333,-2.49,19,238.185,27802.0122,11.59198556,4.31484741,1.908866071,110.537591,6.233381519,0.493863307,6.233381519,0.119602047,0.627931373,0.119602047,0.627931373,-0.493863307,2.9511,79.2428,253.305,4,4,0,0,0,2,1,3,4,2,4,0,2,0,0,0,96,16.20419791,5.749511833,0,0,0,0,0,4.983978521,0,0,0,43.32193961,16.4598347,23.32766967,3,4.736862954,33.18062241,0,4.983978521,0,6.9237372,18.07421692,36.39820241,0,5.749511833,16.20419791,11.37477255,5.749511833,0,11.59086049,0,0,6.9237372,36.39820241,0,21.80584986,0,74.16,0,0,0,0,0,0,0,0,0,41.66666667,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.543635626,253.3049949,6.8123,19,4,2,0,0,0,0,0.095238095,21,1,0,94.8346,36,0,0,0,0,74.16,13.48714047,1.008876818,12.36847099,13.95918367,5.78,175,186,0,15,15,3,1,2,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,0,4.1135,0,20,0
